city_key,city_name,jurisdiction_id,state_fips,offense,role,evidence,role_source,live_surface_present,residual_training_surface_present,validation_holdout_surface_present,residual_validation_case_type,loco_benchmark_holdout_city,loco_benchmark_source,packet_summary_present,summary_production_ready,summary_integration_status,summary_offense_selective_ready_offenses,summary_central_disposition,summary_packet_disposition,summary_source_name,summary_state_abbr,packet_status_present,packet_status_production_ready,packet_status_integration_status,packet_status_validation_case_type,packet_dir,packet_status_path,packet_offense_status_present,packet_offense_rejected,packet_offense_admitted,packet_offense_status_text,packet_offense_status_path,live_surface_row_count,live_surface_incident_count_total,live_surface_year_min,live_surface_year_max,residual_surface_row_count,residual_surface_incident_count_total,residual_surface_year_min,residual_surface_year_max
colorado_springs_co,"Colorado Springs, Colorado",08:municipal:place:0816000,08,motor_vehicle_theft,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,False,,True,partial,generic_contract_share_pilot,,,ready_now,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/colorado_springs_co,state/review/packets/city/colorado_springs_co/packet_status.csv,True,False,True,admit_share_only|pass_share_only|share_only,state/review/packets/city/colorado_springs_co/packet_offense_status.csv,,,,,314.0,3743.0,2024,2024
colorado_springs_co,"Colorado Springs, Colorado",08:municipal:place:0816000,08,murder,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,False,,True,partial,generic_contract_share_pilot,,,ready_now,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/colorado_springs_co,state/review/packets/city/colorado_springs_co/packet_status.csv,True,False,True,admit_share_only|pass_share_only|share_only,state/review/packets/city/colorado_springs_co/packet_offense_status.csv,,,,,26.0,30.0,2024,2024
colorado_springs_co,"Colorado Springs, Colorado",08:municipal:place:0816000,08,rape,rejected,packet offense status contains reject/blocked/do_not_promote disposition,state/review/packets/city/colorado_springs_co/packet_offense_status.csv,False,False,False,,False,,True,partial,generic_contract_share_pilot,,,ready_now,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/colorado_springs_co,state/review/packets/city/colorado_springs_co/packet_status.csv,True,True,False,reject_share|reject|rejected,state/review/packets/city/colorado_springs_co/packet_offense_status.csv,,,,,,,,
colorado_springs_co,"Colorado Springs, Colorado",08:municipal:place:0816000,08,robbery,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,False,,True,partial,generic_contract_share_pilot,,,ready_now,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/colorado_springs_co,state/review/packets/city/colorado_springs_co/packet_status.csv,True,False,True,admit_share_only|pass_share_only|feed_total_candidate,state/review/packets/city/colorado_springs_co/packet_offense_status.csv,,,,,133.0,373.0,2024,2024
dallas,Dallas,48:municipal:place:4819000,48,aggravated_assault,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,True,state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,pilot_share_only,,,ready_now,,,True,partial,pilot_share_only,municipal_validation_case,state/review/packets/city/dallas,state/review/packets/city/dallas/packet_status.csv,True,False,True,pilot_share_only|yes,state/review/packets/city/dallas/packet_offense_status.csv,,,,,582.0,2538.0,2024,2024
dallas,Dallas,48:municipal:place:4819000,48,burglary,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,True,state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,pilot_share_only,,,ready_now,,,True,partial,pilot_share_only,municipal_validation_case,state/review/packets/city/dallas,state/review/packets/city/dallas/packet_status.csv,True,False,True,pilot_share_only|yes,state/review/packets/city/dallas/packet_offense_status.csv,,,,,803.0,5929.0,2024,2024
dallas,Dallas,48:municipal:place:4819000,48,larceny,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,True,state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,pilot_share_only,,,ready_now,,,True,partial,pilot_share_only,municipal_validation_case,state/review/packets/city/dallas,state/review/packets/city/dallas/packet_status.csv,True,False,True,pilot_share_only|yes,state/review/packets/city/dallas/packet_offense_status.csv,,,,,866.0,25148.0,2024,2024
dallas,Dallas,48:municipal:place:4819000,48,motor_vehicle_theft,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,True,state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,pilot_share_only,,,ready_now,,,True,partial,pilot_share_only,municipal_validation_case,state/review/packets/city/dallas,state/review/packets/city/dallas/packet_status.csv,True,False,True,pilot_share_only|yes,state/review/packets/city/dallas/packet_offense_status.csv,,,,,840.0,28217.0,2024,2024
dallas,Dallas,48:municipal:place:4819000,48,murder,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,True,state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,pilot_share_only,,,ready_now,,,True,partial,pilot_share_only,municipal_validation_case,state/review/packets/city/dallas,state/review/packets/city/dallas/packet_status.csv,True,False,True,pilot_share_only|yes,state/review/packets/city/dallas/packet_offense_status.csv,,,,,68.0,81.0,2024,2024
dallas,Dallas,48:municipal:place:4819000,48,rape,rejected,packet offense status contains reject/blocked/do_not_promote disposition,state/review/packets/city/dallas/packet_offense_status.csv,False,False,False,,True,state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,pilot_share_only,,,ready_now,,,True,partial,pilot_share_only,municipal_validation_case,state/review/packets/city/dallas,state/review/packets/city/dallas/packet_status.csv,True,True,False,pilot_reject|no,state/review/packets/city/dallas/packet_offense_status.csv,,,,,,,,
dallas,Dallas,48:municipal:place:4819000,48,robbery,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,True,state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,pilot_share_only,,,ready_now,,,True,partial,pilot_share_only,municipal_validation_case,state/review/packets/city/dallas,state/review/packets/city/dallas/packet_status.csv,True,False,True,pilot_share_only|yes,state/review/packets/city/dallas/packet_offense_status.csv,,,,,540.0,2282.0,2024,2024
denver,Denver,08:municipal:place:0820000,08,aggravated_assault,direct_posterior_live,city/offense appears in the live direct-override surface used as incident_surface in allocation,state/modeling/city_incident_share_surface.parquet,True,True,False,promoted_city_control,True,state/modeling/city_residual_benchmark_2024.json|state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,offense_selective,aggravated_assault|burglary|larceny|motor_vehicle_theft|murder|robbery,ready_now,ready_now,Denver Crime feature service plus Denver crime-information dashboard/archive anchors,CO,True,partial,offense_selective,,state/review/packets/city/denver,state/review/packets/city/denver/packet_status.csv,True,False,True,offense_selective|yes|exact_local_anchor,state/review/packets/city/denver/packet_offense_status.csv,460.0,3538.0,2024.0,2024.0,460.0,3538.0,2024,2024
denver,Denver,08:municipal:place:0820000,08,burglary,direct_posterior_live,city/offense appears in the live direct-override surface used as incident_surface in allocation,state/modeling/city_incident_share_surface.parquet,True,True,False,promoted_city_control,True,state/modeling/city_residual_benchmark_2024.json|state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,offense_selective,aggravated_assault|burglary|larceny|motor_vehicle_theft|murder|robbery,ready_now,ready_now,Denver Crime feature service plus Denver crime-information dashboard/archive anchors,CO,True,partial,offense_selective,,state/review/packets/city/denver,state/review/packets/city/denver/packet_status.csv,True,False,True,offense_selective|yes|exact_local_anchor,state/review/packets/city/denver/packet_offense_status.csv,537.0,4917.0,2024.0,2024.0,537.0,4917.0,2024,2024
denver,Denver,08:municipal:place:0820000,08,larceny,direct_posterior_live,city/offense appears in the live direct-override surface used as incident_surface in allocation,state/modeling/city_incident_share_surface.parquet,True,True,False,promoted_city_control,True,state/modeling/city_residual_benchmark_2024.json|state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,offense_selective,aggravated_assault|burglary|larceny|motor_vehicle_theft|murder|robbery,ready_now,ready_now,Denver Crime feature service plus Denver crime-information dashboard/archive anchors,CO,True,partial,offense_selective,,state/review/packets/city/denver,state/review/packets/city/denver/packet_status.csv,True,False,True,offense_selective|yes|exact_local_anchor,state/review/packets/city/denver/packet_offense_status.csv,550.0,10850.0,2024.0,2024.0,550.0,10850.0,2024,2024
denver,Denver,08:municipal:place:0820000,08,motor_vehicle_theft,direct_posterior_live,city/offense appears in the live direct-override surface used as incident_surface in allocation,state/modeling/city_incident_share_surface.parquet,True,True,False,promoted_city_control,True,state/modeling/city_residual_benchmark_2024.json|state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,offense_selective,aggravated_assault|burglary|larceny|motor_vehicle_theft|murder|robbery,ready_now,ready_now,Denver Crime feature service plus Denver crime-information dashboard/archive anchors,CO,True,partial,offense_selective,,state/review/packets/city/denver,state/review/packets/city/denver/packet_status.csv,True,False,True,offense_selective|yes|exact_local_anchor,state/review/packets/city/denver/packet_offense_status.csv,559.0,8642.0,2024.0,2024.0,559.0,8642.0,2024,2024
denver,Denver,08:municipal:place:0820000,08,murder,direct_posterior_live,city/offense appears in the live direct-override surface used as incident_surface in allocation,state/modeling/city_incident_share_surface.parquet,True,True,False,promoted_city_control,True,state/modeling/city_residual_benchmark_2024.json|state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,offense_selective,aggravated_assault|burglary|larceny|motor_vehicle_theft|murder|robbery,ready_now,ready_now,Denver Crime feature service plus Denver crime-information dashboard/archive anchors,CO,True,partial,offense_selective,,state/review/packets/city/denver,state/review/packets/city/denver/packet_status.csv,True,False,True,offense_selective|yes|exact_local_anchor,state/review/packets/city/denver/packet_offense_status.csv,56.0,66.0,2024.0,2024.0,56.0,66.0,2024,2024
denver,Denver,08:municipal:place:0820000,08,rape,rejected,packet offense status contains reject/blocked/do_not_promote disposition,state/review/packets/city/denver/packet_offense_status.csv,False,False,False,,True,state/modeling/city_residual_benchmark_2024.json|state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,offense_selective,aggravated_assault|burglary|larceny|motor_vehicle_theft|murder|robbery,ready_now,ready_now,Denver Crime feature service plus Denver crime-information dashboard/archive anchors,CO,True,partial,offense_selective,,state/review/packets/city/denver,state/review/packets/city/denver/packet_status.csv,True,True,False,blocked|no|blocked_local_ontology,state/review/packets/city/denver/packet_offense_status.csv,,,,,,,,
denver,Denver,08:municipal:place:0820000,08,robbery,direct_posterior_live,city/offense appears in the live direct-override surface used as incident_surface in allocation,state/modeling/city_incident_share_surface.parquet,True,True,False,promoted_city_control,True,state/modeling/city_residual_benchmark_2024.json|state/modeling/next_phase_city_residual_benchmark_2024.json,True,partial,offense_selective,aggravated_assault|burglary|larceny|motor_vehicle_theft|murder|robbery,ready_now,ready_now,Denver Crime feature service plus Denver crime-information dashboard/archive anchors,CO,True,partial,offense_selective,,state/review/packets/city/denver,state/review/packets/city/denver/packet_status.csv,True,False,True,offense_selective|yes|exact_local_anchor,state/review/packets/city/denver/packet_offense_status.csv,330.0,1192.0,2024.0,2024.0,330.0,1192.0,2024,2024
detroit,Detroit,26:municipal:place:2622000,,aggravated_assault,rejected,packet offense status contains reject/blocked/do_not_promote disposition,state/review/packets/city/detroit/packet_offense_status.csv,False,False,False,,False,,True,no,do_not_promote_counting_semantics_not_defended,,counts_usable_not_city_share_promotable,counts_usable_not_city_share_promotable,Detroit Crime Viewer plus RMS Crime Incidents 2024 service plus DPD 2024 year-end stats,MI,True,no,do_not_promote_counting_semantics_not_defended,,state/review/packets/city/detroit,state/review/packets/city/detroit/packet_status.csv,True,True,False,blocked|no|blocked_large_gap,state/review/packets/city/detroit/packet_offense_status.csv,,,,,,,,
detroit,Detroit,26:municipal:place:2622000,,burglary,rejected,packet offense status contains reject/blocked/do_not_promote disposition,state/review/packets/city/detroit/packet_offense_status.csv,False,False,False,,False,,True,no,do_not_promote_counting_semantics_not_defended,,counts_usable_not_city_share_promotable,counts_usable_not_city_share_promotable,Detroit Crime Viewer plus RMS Crime Incidents 2024 service plus DPD 2024 year-end stats,MI,True,no,do_not_promote_counting_semantics_not_defended,,state/review/packets/city/detroit,state/review/packets/city/detroit/packet_status.csv,True,True,False,blocked|no|approximate_not_defended,state/review/packets/city/detroit/packet_offense_status.csv,,,,,,,,
detroit,Detroit,26:municipal:place:2622000,,larceny,rejected,packet offense status contains reject/blocked/do_not_promote disposition,state/review/packets/city/detroit/packet_offense_status.csv,False,False,False,,False,,True,no,do_not_promote_counting_semantics_not_defended,,counts_usable_not_city_share_promotable,counts_usable_not_city_share_promotable,Detroit Crime Viewer plus RMS Crime Incidents 2024 service plus DPD 2024 year-end stats,MI,True,no,do_not_promote_counting_semantics_not_defended,,state/review/packets/city/detroit,state/review/packets/city/detroit/packet_status.csv,True,True,False,blocked|no|blocked_large_gap,state/review/packets/city/detroit/packet_offense_status.csv,,,,,,,,
detroit,Detroit,26:municipal:place:2622000,,motor_vehicle_theft,rejected,packet offense status contains reject/blocked/do_not_promote disposition,state/review/packets/city/detroit/packet_offense_status.csv,False,False,False,,False,,True,no,do_not_promote_counting_semantics_not_defended,,counts_usable_not_city_share_promotable,counts_usable_not_city_share_promotable,Detroit Crime Viewer plus RMS Crime Incidents 2024 service plus DPD 2024 year-end stats,MI,True,no,do_not_promote_counting_semantics_not_defended,,state/review/packets/city/detroit,state/review/packets/city/detroit/packet_status.csv,True,True,False,blocked|no|approximate_not_defended,state/review/packets/city/detroit/packet_offense_status.csv,,,,,,,,
detroit,Detroit,26:municipal:place:2622000,,murder,rejected,packet offense status contains reject/blocked/do_not_promote disposition,state/review/packets/city/detroit/packet_offense_status.csv,False,False,False,,False,,True,no,do_not_promote_counting_semantics_not_defended,,counts_usable_not_city_share_promotable,counts_usable_not_city_share_promotable,Detroit Crime Viewer plus RMS Crime Incidents 2024 service plus DPD 2024 year-end stats,MI,True,no,do_not_promote_counting_semantics_not_defended,,state/review/packets/city/detroit,state/review/packets/city/detroit/packet_status.csv,True,True,False,blocked|no|approximate_not_defended,state/review/packets/city/detroit/packet_offense_status.csv,,,,,,,,
detroit,Detroit,26:municipal:place:2622000,,rape,rejected,packet offense status contains reject/blocked/do_not_promote disposition,state/review/packets/city/detroit/packet_offense_status.csv,False,False,False,,False,,True,no,do_not_promote_counting_semantics_not_defended,,counts_usable_not_city_share_promotable,counts_usable_not_city_share_promotable,Detroit Crime Viewer plus RMS Crime Incidents 2024 service plus DPD 2024 year-end stats,MI,True,no,do_not_promote_counting_semantics_not_defended,,state/review/packets/city/detroit,state/review/packets/city/detroit/packet_status.csv,True,True,False,blocked|no|approximate_not_defended,state/review/packets/city/detroit/packet_offense_status.csv,,,,,,,,
detroit,Detroit,26:municipal:place:2622000,,robbery,rejected,packet offense status contains reject/blocked/do_not_promote disposition,state/review/packets/city/detroit/packet_offense_status.csv,False,False,False,,False,,True,no,do_not_promote_counting_semantics_not_defended,,counts_usable_not_city_share_promotable,counts_usable_not_city_share_promotable,Detroit Crime Viewer plus RMS Crime Incidents 2024 service plus DPD 2024 year-end stats,MI,True,no,do_not_promote_counting_semantics_not_defended,,state/review/packets/city/detroit,state/review/packets/city/detroit/packet_status.csv,True,True,False,blocked|no|approximate_not_defended,state/review/packets/city/detroit/packet_offense_status.csv,,,,,,,,
durham,Durham,37:municipal:place:3719000,37,aggravated_assault,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,True,state/modeling/next_phase_city_residual_benchmark_2024.json,False,,,,,,,,False,,,,,,False,False,False,,,,,,,161.0,849.0,2024,2024
durham,Durham,37:municipal:place:3719000,37,burglary,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,True,state/modeling/next_phase_city_residual_benchmark_2024.json,False,,,,,,,,False,,,,,,False,False,False,,,,,,,186.0,1364.0,2024,2024
durham,Durham,37:municipal:place:3719000,37,larceny,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,True,state/modeling/next_phase_city_residual_benchmark_2024.json,False,,,,,,,,False,,,,,,False,False,False,,,,,,,221.0,8409.0,2024,2024
durham,Durham,37:municipal:place:3719000,37,motor_vehicle_theft,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,True,state/modeling/next_phase_city_residual_benchmark_2024.json,False,,,,,,,,False,,,,,,False,False,False,,,,,,,189.0,1872.0,2024,2024
durham,Durham,37:municipal:place:3719000,37,murder,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,True,state/modeling/next_phase_city_residual_benchmark_2024.json,False,,,,,,,,False,,,,,,False,False,False,,,,,,,31.0,35.0,2024,2024
durham,Durham,37:municipal:place:3719000,37,rape,rejected,texture policy default-deny pending verification (v10); located evidence exists but is not admitted,configs/city_offense_texture_policy.csv,False,False,False,,True,state/modeling/next_phase_city_residual_benchmark_2024.json,False,,,,,,,,False,,,,,,False,False,False,,,,,,,,,,
durham,Durham,37:municipal:place:3719000,37,robbery,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,True,state/modeling/next_phase_city_residual_benchmark_2024.json,False,,,,,,,,False,,,,,,False,False,False,,,,,,,127.0,487.0,2024,2024
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,48,aggravated_assault,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,False,,True,partial,generic_contract_share_pilot,,,ready_now,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/fort_worth_tx,state/review/packets/city/fort_worth_tx/packet_status.csv,True,False,True,admit_share_only|pass_share_only|share_only,state/review/packets/city/fort_worth_tx/packet_offense_status.csv,,,,,446.0,2008.0,2024,2024
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,48,burglary,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,False,,True,partial,generic_contract_share_pilot,,,ready_now,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/fort_worth_tx,state/review/packets/city/fort_worth_tx/packet_status.csv,True,False,True,admit_share_only|pass_share_only|feed_total_candidate,state/review/packets/city/fort_worth_tx/packet_offense_status.csv,,,,,520.0,3253.0,2024,2024
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,48,larceny,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,False,,True,partial,generic_contract_share_pilot,,,ready_now,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/fort_worth_tx,state/review/packets/city/fort_worth_tx/packet_status.csv,True,False,True,admit_share_only|pass_share_only|feed_total_candidate,state/review/packets/city/fort_worth_tx/packet_offense_status.csv,,,,,575.0,18440.0,2024,2024
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,48,motor_vehicle_theft,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,False,,True,partial,generic_contract_share_pilot,,,ready_now,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/fort_worth_tx,state/review/packets/city/fort_worth_tx/packet_status.csv,True,False,True,admit_share_only|pass_share_only|feed_total_candidate,state/review/packets/city/fort_worth_tx/packet_offense_status.csv,,,,,533.0,5008.0,2024,2024
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,48,murder,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,False,,True,partial,generic_contract_share_pilot,,,ready_now,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/fort_worth_tx,state/review/packets/city/fort_worth_tx/packet_status.csv,True,False,True,admit_share_only|pass_share_only|share_only,state/review/packets/city/fort_worth_tx/packet_offense_status.csv,,,,,39.0,47.0,2024,2024
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,48,rape,rejected,packet offense status contains reject/blocked/do_not_promote disposition,state/review/packets/city/fort_worth_tx/packet_offense_status.csv,False,False,False,,False,,True,partial,generic_contract_share_pilot,,,ready_now,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/fort_worth_tx,state/review/packets/city/fort_worth_tx/packet_status.csv,True,True,False,reject_share|reject|rejected,state/review/packets/city/fort_worth_tx/packet_offense_status.csv,,,,,,,,
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,48,robbery,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,False,,True,partial,generic_contract_share_pilot,,,ready_now,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/fort_worth_tx,state/review/packets/city/fort_worth_tx/packet_status.csv,True,False,True,admit_share_only|pass_share_only|share_only,state/review/packets/city/fort_worth_tx/packet_offense_status.csv,,,,,263.0,624.0,2024,2024
henderson_nv,"Henderson, Nevada",32:municipal:place:3231900,,aggravated_assault,rejected,packet offense status contains reject/blocked/do_not_promote disposition,state/review/packets/city/henderson_nv/packet_offense_status.csv,False,False,False,,False,,False,,,,,,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/henderson_nv,state/review/packets/city/henderson_nv/packet_status.csv,True,True,False,reject_share|reject|rejected,state/review/packets/city/henderson_nv/packet_offense_status.csv,,,,,,,,
henderson_nv,"Henderson, Nevada",32:municipal:place:3231900,,burglary,onboarded_not_integrated,"packet exists, but city/offense is absent from live, residual-training, and holdout sets",state/review/packets/city/henderson_nv/packet_offense_status.csv,False,False,False,,False,,False,,,,,,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/henderson_nv,state/review/packets/city/henderson_nv/packet_status.csv,True,False,True,admit_share_only|pass_share_only|share_only,state/review/packets/city/henderson_nv/packet_offense_status.csv,,,,,,,,
henderson_nv,"Henderson, Nevada",32:municipal:place:3231900,,larceny,onboarded_not_integrated,"packet exists, but city/offense is absent from live, residual-training, and holdout sets",state/review/packets/city/henderson_nv/packet_offense_status.csv,False,False,False,,False,,False,,,,,,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/henderson_nv,state/review/packets/city/henderson_nv/packet_status.csv,True,False,True,admit_share_only|pass_share_only|share_only,state/review/packets/city/henderson_nv/packet_offense_status.csv,,,,,,,,
henderson_nv,"Henderson, Nevada",32:municipal:place:3231900,,motor_vehicle_theft,onboarded_not_integrated,"packet exists, but city/offense is absent from live, residual-training, and holdout sets",state/review/packets/city/henderson_nv/packet_offense_status.csv,False,False,False,,False,,False,,,,,,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/henderson_nv,state/review/packets/city/henderson_nv/packet_status.csv,True,False,True,admit_share_only|pass_share_only|share_only,state/review/packets/city/henderson_nv/packet_offense_status.csv,,,,,,,,
henderson_nv,"Henderson, Nevada",32:municipal:place:3231900,,murder,rejected,packet offense status contains reject/blocked/do_not_promote disposition,state/review/packets/city/henderson_nv/packet_offense_status.csv,False,False,False,,False,,False,,,,,,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/henderson_nv,state/review/packets/city/henderson_nv/packet_status.csv,True,True,False,reject_share|reject|rejected,state/review/packets/city/henderson_nv/packet_offense_status.csv,,,,,,,,
henderson_nv,"Henderson, Nevada",32:municipal:place:3231900,,rape,onboarded_not_integrated,"packet exists, but city/offense is absent from live, residual-training, and holdout sets",state/review/packets/city/henderson_nv/packet_offense_status.csv,False,False,False,,False,,False,,,,,,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/henderson_nv,state/review/packets/city/henderson_nv/packet_status.csv,True,False,True,admit_share_only|pass_share_only|share_only,state/review/packets/city/henderson_nv/packet_offense_status.csv,,,,,,,,
henderson_nv,"Henderson, Nevada",32:municipal:place:3231900,,robbery,onboarded_not_integrated,"packet exists, but city/offense is absent from live, residual-training, and holdout sets",state/review/packets/city/henderson_nv/packet_offense_status.csv,False,False,False,,False,,False,,,,,,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/henderson_nv,state/review/packets/city/henderson_nv/packet_status.csv,True,False,True,admit_share_only|pass_share_only|share_only,state/review/packets/city/henderson_nv/packet_offense_status.csv,,,,,,,,
houston_tx,"Houston, Texas",48:municipal:place:4835000,48,aggravated_assault,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,False,,False,,,,,,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/houston_tx,state/review/packets/city/houston_tx/packet_status.csv,True,False,True,admit_share_only|pass_share_only|share_only,state/review/packets/city/houston_tx/packet_offense_status.csv,,,,,1562.0,15401.0,2024,2024
houston_tx,"Houston, Texas",48:municipal:place:4835000,48,burglary,residual_training_only,city/offense appears in the promoted residual-training surface after holdout case-type exclusions,state/modeling/next_phase_validation_city_incident_share_surface_2024.parquet;src/crimerisk/allocation.py:promoted_residual_training_city_shares_path,False,True,False,municipal_validation_case,False,,False,,,,,,,,True,partial,generic_contract_share_pilot,,state/review/packets/city/houston_tx,state/review/packets/city/houston_tx/packet_status.csv,True,False,True,admit_share_only|pass_share_only|share_only,state/review/packets/city/houston_tx/packet_offense_status.csv,,,,,1540.0,13320.0,2024,2024
