batch_file,index_in_batch,case_id,class,cleanup_reason,constituent_reasons,original_class,state,oris,mass_hint,n_source_cases,source_case_ids,signal_arms,evidence_chars
batch_012.json,3,b2-OK0080900-cement,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,OK,OK0080900,3.0,1,b2-OK0080900-cement,capacity_then_zero,14892
batch_012.json,4,b2-OK0221100-seiling,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,OK,OK0221100,3.0,1,b2-OK0221100-seiling,capacity_then_zero,14433
batch_012.json,5,b2-TX1390400-paris-junior-college,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,TX,TX1390400,3.0,1,b2-TX1390400-paris-junior-college,capacity_then_zero,13378
batch_012.json,6,b2-KY0860300-fountain-run,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY0860300,2.5,1,b2-KY0860300-fountain-run,capacity_then_zero,13692
batch_012.json,7,b2-MA0080600-goshen,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MA,MA0080600,2.5,1,b2-MA0080600-goshen,capacity_then_zero,14215
batch_012.json,8,b2-GA1290200-leslie,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,GA,GA1290200,2.0,1,b2-GA1290200-leslie,capacity_then_zero,15852
batch_012.json,9,b2-GA1550500-dalton-state-college,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,GA,GA1550500,2.0,1,b2-GA1550500-dalton-state-college,capacity_then_zero,13994
batch_013.json,0,b2-IL0570700-danvers,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IL,IL0570700,2.0,1,b2-IL0570700-danvers,capacity_then_zero,13650
batch_013.json,1,b2-KY0450400-south-shore,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY0450400,2.0,1,b2-KY0450400-south-shore,capacity_then_zero,14330
batch_013.json,2,b2-KY0710400-lewisburg,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY0710400,2.0,1,b2-KY0710400-lewisburg,capacity_then_zero,15511
batch_013.json,3,b2-KY0930300-pewee-valley,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY0930300,2.0,1,b2-KY0930300-pewee-valley,capacity_then_zero+pop_gt_1500,14042
batch_013.json,4,b2-MA0070400-chester,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MA,MA0070400,2.0,1,b2-MA0070400-chester,capacity_then_zero,13356
batch_013.json,5,b2-MN0800400-menahga,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MN,MN0800400,2.0,1,b2-MN0800400-menahga,capacity_then_zero,15682
batch_013.json,6,b2-MO0241000-oakview-village,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MO,MO0241000,2.0,1,b2-MO0241000-oakview-village,capacity_then_zero,13830
batch_013.json,7,b2-NH0084000-new-castle,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,NH,NH0084000,2.0,1,b2-NH0084000-new-castle,capacity_then_zero,14125
batch_013.json,8,b2-KY0451000-bellefonte,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY0451000,1.5,1,b2-KY0451000-bellefonte,capacity_then_zero,14409
batch_013.json,9,b2-MI6461200-new-era,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MI,MI6461200,1.5,1,b2-MI6461200-new-era,capacity_then_zero,14232
batch_014.json,0,b2-AR0030500-norfork,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,AR,AR0030500,1.0,1,b2-AR0030500-norfork,capacity_then_zero,14086
batch_014.json,1,b2-GA0471100-albany-technical-college,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,GA,GA0471100,1.0,1,b2-GA0471100-albany-technical-college,capacity_then_zero,13829
batch_014.json,2,b2-IL0493300-tower-lakes,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IL,IL0493300,1.0,1,b2-IL0493300-tower-lakes,capacity_then_zero,14875
batch_014.json,3,b2-IL0501600-tonica,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IL,IL0501600,1.0,1,b2-IL0501600-tonica,capacity_then_zero,14476
batch_014.json,4,b2-IL0842800-lincoln-land-comm,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IL,IL0842800,1.0,1,b2-IL0842800-lincoln-land-comm,capacity_then_zero,13402
batch_014.json,5,b2-KY0562300-meadow-vale,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY0562300,1.0,1,b2-KY0562300-meadow-vale,capacity_then_zero,13802
batch_014.json,6,b2-KY0563600-strathmoor-village,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY0563600,1.0,1,b2-KY0563600-strathmoor-village,capacity_then_zero,14030
batch_014.json,7,b2-KY0600200-pippa-passes,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY0600200,1.0,1,b2-KY0600200-pippa-passes,capacity_then_zero,14250
batch_014.json,8,b2-KY1100400-trenton,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY1100400,1.0,1,b2-KY1100400-trenton,capacity_then_zero,14168
batch_014.json,9,b2-MN0340200-atwater,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MN,MN0340200,1.0,1,b2-MN0340200-atwater,capacity_then_zero,15792
batch_015.json,0,b2-MO0540300-corder,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MO,MO0540300,1.0,1,b2-MO0540300-corder,capacity_then_zero,15247
batch_015.json,1,b2-MO0870100-center,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MO,MO0870100,1.0,1,b2-MO0870100-center,capacity_then_zero,14707
batch_015.json,2,b2-OK0200300-arapaho,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,OK,OK0200300,1.0,1,b2-OK0200300-arapaho,capacity_then_zero,13504
batch_015.json,3,b2-OK0320400-calvin,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,OK,OK0320400,1.0,1,b2-OK0320400-calvin,capacity_then_zero,13528
batch_015.json,4,b2-OK0411400-sparks,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,OK,OK0411400,1.0,1,b2-OK0411400-sparks,capacity_then_zero,14146
batch_015.json,5,b2-OK0570600-avant,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,OK,OK0570600,1.0,1,b2-OK0570600-avant,capacity_then_zero,13959
batch_015.json,6,b2-OK0641700-rattan,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,OK,OK0641700,1.0,1,b2-OK0641700-rattan,capacity_then_zero,14139
batch_015.json,7,b2-SC0019E00-erskine-college,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,SC,SC0019E00,1.0,1,b2-SC0019E00-erskine-college,capacity_then_zero,13076
batch_015.json,8,b2-SC0450500-lane,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,SC,SC0450500,1.0,1,b2-SC0450500-lane,capacity_then_zero,13717
batch_015.json,9,b2-TX0290100-point-comfort,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,TX,TX0290100,1.0,1,b2-TX0290100-point-comfort,capacity_then_zero,15621
batch_016.json,0,b2-TX0912300-tom-bean,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,TX,TX0912300,1.0,1,b2-TX0912300-tom-bean,capacity_then_zero,13940
batch_016.json,1,b2-TX1800100-vega,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,TX,TX1800100,1.0,1,b2-TX1800100-vega,capacity_then_zero,13189
batch_016.json,2,b2-IL0571400-stanford,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IL,IL0571400,0.5,1,b2-IL0571400-stanford,capacity_then_zero,14845
batch_016.json,3,b2-KY0950100-booneville,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY0950100,0.5,1,b2-KY0950100-booneville,capacity_then_zero,13927
batch_016.json,4,b2-MN0170500-westbrook,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MN,MN0170500,0.5,1,b2-MN0170500-westbrook,capacity_then_zero,15455
batch_016.json,5,b2-MN0410100-tyler,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MN,MN0410100,0.5,1,b2-MN0410100-tyler,capacity_then_zero,14575
batch_016.json,6,b2-MO0540100-alma,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MO,MO0540100,0.5,1,b2-MO0540100-alma,capacity_then_zero,14042
batch_016.json,7,b2-NH0057000-sugar-hill,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,NH,NH0057000,0.5,1,b2-NH0057000-sugar-hill,capacity_then_zero,15172
batch_016.json,8,b2-OK0572300-wynona,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,OK,OK0572300,0.5,1,b2-OK0572300-wynona,capacity_then_zero,14167
batch_016.json,9,b2-OK0680600-gans,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,OK,OK0680600,0.5,1,b2-OK0680600-gans,capacity_then_zero,14319
batch_017.json,0,b2-SC0210700-quinby,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,SC,SC0210700,0.5,1,b2-SC0210700-quinby,capacity_then_zero,15201
batch_017.json,1,b2-TX0911800-grayson-college,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,TX,TX0911800,0.5,1,b2-TX0911800-grayson-college,capacity_then_zero,12830
batch_017.json,2,b2-AL0080500-highland-lake,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,AL,AL0080500,0.0,1,b2-AL0080500-highland-lake,capacity_then_zero,16184
batch_017.json,3,b2-AL0160600-coffeeville,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,AL,AL0160600,0.0,1,b2-AL0160600-coffeeville,capacity_then_zero,15019
batch_017.json,4,b2-GA0290900-athens-technical-college,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,GA,GA0290900,0.0,1,b2-GA0290900-athens-technical-college,never_positive,12825
batch_017.json,5,b2-IL0141500-kaskaskia-college,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IL,IL0141500,0.0,1,b2-IL0141500-kaskaskia-college,never_positive,11331
batch_017.json,6,b2-IL0150900-lake-land-college,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IL,IL0150900,0.0,1,b2-IL0150900-lake-land-college,capacity_then_zero,13886
batch_017.json,7,b2-IL0410300-rend-lake-college,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IL,IL0410300,0.0,1,b2-IL0410300-rend-lake-college,capacity_then_zero,14698
batch_017.json,8,b2-IL0501300-grand-ridge,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IL,IL0501300,0.0,1,b2-IL0501300-grand-ridge,capacity_then_zero,15705
batch_017.json,9,b2-IL0921600-sidell,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IL,IL0921600,0.0,1,b2-IL0921600-sidell,capacity_then_zero,14880
batch_018.json,0,b2-IL0921800-fithian,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IL,IL0921800,0.0,1,b2-IL0921800-fithian,capacity_then_zero,14750
batch_018.json,1,b2-IL0921900-henning,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IL,IL0921900,0.0,1,b2-IL0921900-henning,capacity_then_zero,14736
batch_018.json,2,b2-IL0922000-indianola,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IL,IL0922000,0.0,1,b2-IL0922000-indianola,never_positive,14103
batch_018.json,3,b2-IN0740600-chrisney,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,IN,IN0740600,0.0,1,b2-IN0740600-chrisney,never_positive,12353
batch_018.json,4,b2-KS0010300-moran,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KS,KS0010300,0.0,1,b2-KS0010300-moran,never_positive,12992
batch_018.json,5,b2-KS0850200-assaria,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KS,KS0850200,0.0,1,b2-KS0850200-assaria,never_positive,12869
batch_018.json,6,b2-KY0561400-woodlawn-park,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY0561400,0.0,1,b2-KY0561400-woodlawn-park,capacity_then_zero,13791
batch_018.json,7,b2-KY0660100-hyden,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY0660100,0.0,1,b2-KY0660100-hyden,never_positive,13288
batch_018.json,8,b2-KY0980200-elkhorn-city,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY0980200,0.0,1,b2-KY0980200-elkhorn-city,capacity_then_zero,14016
batch_018.json,9,b2-KY1020100-livingston,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY1020100,0.0,1,b2-KY1020100-livingston,capacity_then_zero,14695
batch_019.json,0,b2-KY1140400-woodburn,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,KY,KY1140400,0.0,1,b2-KY1140400-woodburn,capacity_then_zero,14199
batch_019.json,1,b2-LA0190300-wilson,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,LA,LA0190300,0.0,1,b2-LA0190300-wilson,never_positive,13617
batch_019.json,2,b2-LA0600900-heflin,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,LA,LA0600900,0.0,1,b2-LA0600900-heflin,capacity_then_zero,13345
batch_019.json,3,b2-MI2755500-marenisco-township,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MI,MI2755500,0.0,1,b2-MI2755500-marenisco-township,capacity_then_zero,14057
batch_019.json,4,b2-MI3264400-owendale,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MI,MI3264400,0.0,1,b2-MI3264400-owendale,capacity_then_zero,14620
batch_019.json,5,b2-MN0010200-mcgregor,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MN,MN0010200,0.0,1,b2-MN0010200-mcgregor,never_positive,13886
batch_019.json,6,b2-MN0181300-cuyuna,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MN,MN0181300,0.0,1,b2-MN0181300-cuyuna,capacity_then_zero,13524
batch_019.json,7,b2-MN0280500-hokah,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MN,MN0280500,0.0,1,b2-MN0280500-hokah,capacity_then_zero,14571
batch_019.json,8,b2-MO0050700-washburn,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MO,MO0050700,0.0,1,b2-MO0050700-washburn,capacity_then_zero,14111
batch_019.json,9,b2-MO0191200-east-lynne,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MO,MO0191200,0.0,1,b2-MO0191200-east-lynne,capacity_then_zero,15608
batch_020.json,0,b2-MO0470400-arcadia,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MO,MO0470400,0.0,1,b2-MO0470400-arcadia,capacity_then_zero,14943
batch_020.json,1,b2-MO0540900-napoleon,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MO,MO0540900,0.0,1,b2-MO0540900-napoleon,capacity_then_zero,14645
batch_020.json,2,b2-MO0980600-emma,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MO,MO0980600,0.0,1,b2-MO0980600-emma,never_positive,12569
batch_020.json,3,b2-MS0610900-puckett,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,MS,MS0610900,0.0,1,b2-MS0610900-puckett,capacity_then_zero,13066
batch_020.json,4,b2-NB0140300-laurel,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,NE,NB0140300,0.0,1,b2-NB0140300-laurel,never_positive,12989
batch_020.json,5,b2-NH0033000-roxbury,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,NH,NH0033000,0.0,1,b2-NH0033000-roxbury,capacity_then_zero,13638
batch_020.json,6,b2-NH0101000-goshen,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,NH,NH0101000,0.0,1,b2-NH0101000-goshen,capacity_then_zero,13424
batch_020.json,7,b2-OK0200400-butler,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,OK,OK0200400,0.0,1,b2-OK0200400-butler,capacity_then_zero,14154
batch_020.json,8,b2-OK0270700-nash,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,OK,OK0270700,0.0,1,b2-OK0270700-nash,capacity_then_zero,14355
batch_020.json,9,b2-TX0030600-angelina-college,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,TX,TX0030600,0.0,1,b2-TX0030600-angelina-college,capacity_then_zero,13319
batch_021.json,0,b2-TX0191400-texarkana-college,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,TX,TX0191400,0.0,1,b2-TX0191400-texarkana-college,never_positive,11877
batch_021.json,1,b2-TX0201700-alvin-community-college,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,TX,TX0201700,0.0,1,b2-TX0201700-alvin-community-college,capacity_then_zero,13125
batch_021.json,2,b2-TX0313300-indian-lake,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,TX,TX0313300,0.0,1,b2-TX0313300-indian-lake,capacity_then_zero,13250
batch_021.json,3,b2-TX0780100-crowell,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,TX,TX0780100,0.0,1,b2-TX0780100-crowell,never_positive,13109
batch_021.json,4,b2-TX0960200-estelline,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,TX,TX0960200,0.0,1,b2-TX0960200-estelline,never_positive,12721
batch_021.json,5,b2-TX1270500-hawley,token_zero_shaped,structural_plausibility_residue,structural_plausibility_residue,published_zero,TX,TX1270500,0.0,1,b2-TX1270500-hawley,capacity_then_zero,14480
batch_021.json,6,c-DCVA00000-united-states-department,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,DC,DCVA00000,705.0,1,c-DCVA00000-united-states-department,,12455
batch_021.json,7,c-GA0650000-grady,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,GA,GA0650000,157.0,1,c-GA0650000-grady,,13219
batch_021.json,8,c-ME0140000-waldo,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,ME,ME0140000,67.0,1,c-ME0140000-waldo,,10550
batch_021.json,9,c-OH0140100-blanchester,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,OH,OH0140100,67.0,1,c-OH0140100-blanchester,,12652
batch_022.json,0,c-MN0520000-nicollet,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,MN,MN0520000,52.0,1,c-MN0520000-nicollet,,10881
batch_022.json,1,c-MO0770000-ozark,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,MO,MO0770000,52.0,1,c-MO0770000-ozark,,11406
batch_022.json,2,c-OH0253400-perry-township,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,OH,OH0253400,31.0,1,c-OH0253400-perry-township,,11748
batch_022.json,3,c-NY0559900-shawangunk-town,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,NY,NY0559900,21.0,1,c-NY0559900-shawangunk-town,,14919
batch_022.json,4,c-MI6616600-ontonagon,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,MI,MI6616600,17.5,1,c-MI6616600-ontonagon,,10589
batch_022.json,5,c-MI1161100-new-buffalo,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,MI,MI1161100,14.5,1,c-MI1161100-new-buffalo,,12038
batch_022.json,6,c-MO0492100-oronogo,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,MO,MO0492100,13.5,1,c-MO0492100-oronogo,,14262
batch_022.json,7,b2-AL0340400-slocomb,token_zero_shaped,explicit_escalate,explicit_escalate,published_zero,AL,AL0340400,11.0,1,b2-AL0340400-slocomb,,15495
batch_022.json,8,c-IL0240000-edwards,token_zero_shaped,explicit_escalate,explicit_escalate+replicate_conflict,token_reporter,IL,IL0240000,10.0,1,c-IL0240000-edwards,,15145
batch_022.json,9,c-MO1050500-kimberling-city,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,MO,MO1050500,10.0,1,c-MO1050500-kimberling-city,,13472
batch_023.json,0,b2-IL0970300-norris-city,token_zero_shaped,explicit_escalate,explicit_escalate,published_zero,IL,IL0970300,9.5,1,b2-IL0970300-norris-city,,16025
batch_023.json,1,c-NY0262500-hamilton-village,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,NY,NY0262500,8.0,1,c-NY0262500-hamilton-village,,15849
batch_023.json,2,c-PA0483100-freemansburg,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,PA,PA0483100,8.0,1,c-PA0483100-freemansburg,,16554
batch_023.json,3,b2-TX1100400-south-plains-college,token_zero_shaped,explicit_escalate,explicit_escalate,published_zero,TX,TX1100400,6.0,1,b2-TX1100400-south-plains-college,,14653
batch_023.json,4,c-AL0320200-berry,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,AL,AL0320200,4.5,1,c-AL0320200-berry,,15186
batch_023.json,5,c-IA0620200-new-sharon,token_zero_shaped,explicit_escalate,explicit_escalate+replicate_conflict,token_reporter,IA,IA0620200,4.0,1,c-IA0620200-new-sharon,,17445
batch_023.json,6,c-SD0310000-harding,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,SD,SD0310000,4.0,1,c-SD0310000-harding,,13593
batch_023.json,7,c-NY0025600-willing-town,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,NY,NY0025600,1.0,1,c-NY0025600-willing-town,,14397
batch_023.json,8,c-IL0440200-goreville,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,IL,IL0440200,0.0,1,c-IL0440200-goreville,,11860
batch_023.json,9,c-KS0290300-spearville,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,KS,KS0290300,0.0,1,c-KS0290300-spearville,,15338
batch_024.json,0,c-MN0720500-henderson,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,MN,MN0720500,0.0,1,c-MN0720500-henderson,,13566
batch_024.json,1,c-MN0800200-sebeka,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,MN,MN0800200,0.0,1,c-MN0800200-sebeka,,13850
batch_024.json,2,c-MT0060000-carter,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,MT,MT0060000,0.0,1,c-MT0060000-carter,,10803
batch_024.json,3,c-OH0530200-pomeroy,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,OH,OH0530200,0.0,1,c-OH0530200-pomeroy,,10164
batch_024.json,4,c-PA0033100-southern-armstrong-regio,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,PA,PA0033100,0.0,1,c-PA0033100-southern-armstrong-regio,,9352
batch_024.json,5,c-TX0740400-savoy,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,TX,TX0740400,0.0,1,c-TX0740400-savoy,,17512
batch_024.json,6,c-TX2220000-terrell,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,TX,TX2220000,0.0,1,c-TX2220000-terrell,,12685
batch_024.json,7,b2-IL0190600-waterman,token_zero_shaped,explicit_escalate,explicit_escalate,published_zero,IL,IL0190600,,1,b2-IL0190600-waterman,,14897
batch_024.json,8,c-GA1061900-muscogee-county-schools,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,GA,GA1061900,,1,c-GA1061900-muscogee-county-schools,,12902
batch_024.json,9,c-ME0051300-gouldsboro,token_zero_shaped,explicit_escalate,explicit_escalate,token_reporter,ME,ME0051300,-2.0,1,c-ME0051300-gouldsboro,,13423
batch_025.json,0,c-CA0130300-calipatria,token_zero_shaped,explicit_escalate,explicit_escalate+replicate_conflict,token_reporter,CA,CA0130300,-18.0,1,c-CA0130300-calipatria,,16413
batch_025.json,1,c-CA0479945-highway-patrol-yreka-area,token_zero_shaped,replicate_conflict,replicate_conflict,token_reporter,CA,CA0479945,52.0,1,c-CA0479945-highway-patrol-yreka-area,,12928
batch_025.json,2,c-IA0090100-sumner,token_zero_shaped,replicate_conflict,replicate_conflict,token_reporter,IA,IA0090100,0.0,1,c-IA0090100-sumner,,11554
batch_025.json,3,c-IA0520600-university-heights,token_zero_shaped,replicate_conflict,replicate_conflict,token_reporter,IA,IA0520600,0.0,1,c-IA0520600-university-heights,,11976
batch_026.json,0,a3-CO-durango-vs-fort-lewis-college,twin_shaped,replicate_conflict,replicate_conflict,ambiguous_twin,CO,CO034019E|CO0340500,29.0,1,a3-CO-durango-vs-fort-lewis-college,,19100
batch_026.json,1,a2-CA04099-highway-patrol-templeton,twin_shaped,coverage_gap,coverage_gap,ambiguous_twin,CA,CA0409940|CA0409945|CA0409901,9.0,1,a2-CA04099-highway-patrol-templeton,,18224
